date,Food,Beer,Smoke,Games,Books,Hshld,Clths,Hlth,Chems,Txtls,Cnstr,Steel,FabPr,ElcEq,Autos,Carry,Mines,Coal,Oil,Util,Telcm,Servs,BusEq,Paper,Trans,Whlsl,Rtail,Meals,Fin,Other
2001-08-08,346.89,501.32,278.81,289.12,389.11,399.93,211.52,625.11,265.67,136.28,279.77,211.79,266.06,680.88,327.33,529.43,83.58,323.15,330.72,310.21,279.99,687.97,555.66,276.7,299.4,328.89,497.68,272.95,677.97,156.32
2001-08-09,351.13,501.12,277.0,288.74,384.52,402.37,212.58,626.92,264.77,135.1,280.19,210.86,266.97,681.09,328.19,531.6,85.97,319.92,330.95,313.62,278.64,687.08,554.89,275.73,296.23,328.36,495.74,272.81,676.96,157.1
2001-08-10,352.81,502.22,274.98,290.62,386.94,406.31,212.71,633.13,268.98,134.77,282.82,215.31,269.66,688.31,332.52,537.72,85.97,319.41,334.36,315.54,282.18,683.3,554.83,279.48,298.12,331.65,494.06,271.94,678.58,159.63
2001-08-13,351.96,504.63,275.88,292.24,385.31,407.82,212.33,639.02,269.49,135.31,281.12,216.79,270.18,686.93,327.2,532.5,87.2,344.1,334.22,313.14,282.1,686.03,562.38,280.74,295.77,332.24,489.61,271.72,679.8,158.58
2001-08-14,353.16,504.43,276.74,293.15,383.19,409.25,213.45,639.78,269.81,136.02,282.75,213.8,268.18,684.04,323.53,530.74,86.78,372.15,335.49,314.42,281.5,674.78,554.73,281.36,297.19,334.07,494.31,272.64,679.12,157.58
2001-08-15,353.94,518.51,272.28,292.83,377.37,409.29,213.73,637.61,269.87,135.26,286.74,210.23,270.86,680.62,320.2,525.01,87.18,369.73,342.94,312.63,276.41,664.19,536.03,281.72,294.99,330.26,491.59,274.36,678.44,157.29
2001-08-16,355.53,521.31,271.96,293.74,377.14,416.28,212.94,636.91,267.0,135.42,290.01,211.58,272.08,677.02,325.84,534.51,87.98,366.95,341.36,315.13,277.13,669.9,539.36,283.92,297.64,326.1,491.64,280.7,677.02,156.76
2001-08-17,356.74,519.53,275.38,291.71,377.29,416.33,210.06,632.77,266.31,134.49,287.46,211.79,266.47,668.89,306.64,525.16,88.26,364.83,335.9,314.63,271.34,654.63,516.43,282.27,294.16,323.17,484.32,281.37,667.88,153.91
2001-08-20,361.38,529.56,283.67,292.58,381.67,419.62,212.21,637.83,265.64,134.95,286.82,213.0,266.39,674.91,294.04,530.04,87.73,366.76,334.73,316.51,274.89,659.27,518.5,283.12,294.6,323.72,492.07,283.14,672.82,156.01
2001-08-21,363.36,526.17,283.81,290.77,379.88,417.31,211.65,635.15,266.63,130.98,288.0,211.23,264.29,669.99,289.42,520.56,87.97,372.15,332.95,315.47,272.06,645.36,501.86,282.53,288.74,325.53,479.08,282.55,667.77,153.22
2001-08-22,368.74,526.12,285.32,293.62,375.96,421.31,211.1,642.33,267.75,130.31,287.97,213.24,268.97,670.39,295.79,522.53,87.61,373.19,334.58,318.09,269.15,650.72,513.7,282.75,290.64,327.06,481.14,284.05,670.85,154.55
2001-08-23,367.75,535.59,291.79,293.33,378.29,424.35,208.95,643.93,267.83,130.14,289.09,213.6,267.24,669.25,291.35,524.0,88.09,366.59,334.52,318.98,266.7,643.11,510.51,282.27,290.44,327.06,475.6,286.92,668.7,155.2
2001-08-24,367.89,535.16,293.37,296.88,380.38,425.66,213.5,651.15,273.75,132.05,292.04,221.69,272.99,680.16,295.73,533.38,89.42,369.3,338.63,321.18,271.87,668.51,539.21,285.94,295.96,328.3,488.49,287.23,669.17,158.4
2001-08-27,368.41,529.11,296.3,296.22,379.39,423.96,213.1,648.8,273.91,132.52,290.93,221.67,273.86,676.89,294.42,531.3,88.25,366.31,335.21,323.4,268.64,668.64,540.55,286.29,292.56,330.14,483.85,285.28,662.61,159.15
2001-08-28,366.05,524.4,296.78,294.3,376.88,416.88,211.01,639.52,270.19,131.84,286.57,219.01,269.32,666.4,293.51,518.33,87.06,366.6,331.15,323.33,264.77,652.46,527.2,282.88,292.61,327.66,479.54,282.91,655.25,156.19
2001-08-29,365.87,522.36,294.76,294.62,375.26,413.96,209.83,634.41,268.46,133.56,289.03,213.86,265.12,661.8,292.01,509.31,86.61,352.38,331.02,322.49,262.55,642.41,517.19,281.32,291.74,325.53,473.12,283.02,650.27,154.31
2001-08-30,368.43,531.39,299.15,290.29,365.88,413.51,207.9,629.71,265.45,132.95,286.63,204.93,260.29,655.05,285.79,504.02,86.49,348.54,326.95,318.91,259.21,617.3,495.98,278.45,289.34,322.83,463.7,281.5,646.05,152.18
2001-08-31,367.21,527.89,296.13,295.11,369.14,413.01,209.98,623.16,268.05,133.67,290.02,206.97,261.33,653.41,288.77,509.06,86.12,355.68,327.02,319.04,261.03,622.48,503.17,279.09,290.79,323.09,467.55,281.44,648.31,154.81
2001-09-04,371.07,536.55,299.27,295.32,373.75,418.46,209.6,630.95,270.41,135.81,291.96,206.23,259.87,656.29,291.54,503.0,85.7,361.41,331.3,321.94,261.89,615.76,484.4,283.06,294.89,325.45,471.85,284.73,645.46,154.18
2001-09-05,374.04,545.24,302.56,295.73,374.65,421.43,207.88,640.1,269.22,132.44,293.36,203.05,259.14,651.5,289.99,506.32,87.14,354.87,333.02,320.01,260.37,612.43,473.5,284.27,293.39,321.38,470.11,283.91,639.13,156.37
2001-09-06,371.38,534.93,298.45,290.85,369.18,419.33,204.33,628.32,266.34,132.42,288.78,199.3,255.28,641.01,284.08,498.47,85.71,349.72,333.26,319.79,254.67,591.06,454.38,281.0,291.01,316.88,453.42,277.23,628.01,152.24
2001-09-07,369.34,538.25,293.67,283.37,361.76,412.95,198.95,615.19,259.73,127.3,281.54,193.58,250.02,626.2,274.08,477.93,85.02,346.92,333.02,320.17,249.01,578.12,452.56,273.19,283.09,311.72,437.87,272.99,614.76,149.36
2001-09-10,369.45,540.08,300.13,279.66,362.73,412.5,197.54,621.41,256.83,125.34,277.71,186.1,248.52,628.77,275.89,472.63,85.41,343.21,334.22,317.51,253.94,590.02,452.83,272.21,280.66,313.06,434.5,267.4,616.6,148.02
2001-09-17,366.24,543.16,308.39,248.48,347.72,403.34,178.77,613.02,234.2,113.98,261.77,170.27,231.6,584.63,240.33,403.72,84.51,345.34,325.03,312.18,244.22,549.61,422.99,254.19,241.28,301.16,402.65,248.92,586.21,134.49
2001-09-18,370.08,535.39,304.31,241.55,345.28,400.23,176.49,603.39,234.97,112.76,260.38,169.45,224.51,581.12,239.53,393.42,84.9,344.99,315.86,308.96,248.88,554.0,409.83,252.99,236.82,294.81,406.39,245.34,584.39,129.7
2001-09-19,365.9,529.82,302.28,234.64,344.21,395.91,174.24,593.32,230.41,105.97,252.23,167.04,214.38,566.07,231.41,383.0,84.73,326.36,304.37,303.37,249.16,547.91,400.98,248.42,229.95,285.93,403.42,244.01,574.92,124.88
2001-09-20,359.24,520.44,297.62,222.91,324.56,382.37,168.28,585.66,222.88,100.45,237.55,155.82,205.17,538.9,219.01,352.24,84.69,326.14,296.88,303.64,245.97,524.19,381.49,239.17,220.34,283.3,391.08,236.32,555.89,118.0
2001-09-21,347.42,505.09,293.31,223.33,327.77,363.64,167.31,570.2,219.09,95.43,230.99,152.16,203.83,524.73,215.46,359.96,81.72,324.37,293.47,298.82,238.69,513.96,367.15,230.85,224.5,276.33,384.78,235.59,547.77,120.19
2001-09-24,354.33,513.07,297.26,230.99,338.46,377.2,176.29,574.14,231.16,100.9,243.49,161.5,211.11,558.68,231.02,383.32,81.52,314.12,286.57,297.5,246.13,543.16,393.62,240.27,230.66,282.91,407.1,238.44,573.14,132.52
2001-09-25,356.0,517.23,296.52,232.75,332.09,382.93,173.21,583.15,232.36,105.09,246.02,159.93,211.43,561.86,227.9,393.59,80.81,302.09,285.54,295.45,251.89,540.22,394.84,243.63,228.44,285.8,412.68,238.3,581.05,133.56
2001-09-26,357.32,508.59,295.72,234.86,325.72,383.51,169.17,595.05,231.04,104.45,243.76,155.42,203.65,550.85,224.71,382.81,83.18,283.73,282.2,289.18,251.31,527.31,378.3,243.93,226.52,284.39,409.83,237.99,585.87,131.29
2001-09-27,363.18,510.22,308.76,234.0,331.91,387.38,168.88,614.92,234.81,107.34,243.37,156.6,202.28,550.24,228.21,385.91,83.84,291.22,296.96,287.68,250.03,527.1,370.54,248.46,226.77,289.2,412.95,240.49,596.06,133.07
2001-09-28,365.43,510.93,304.72,244.01,338.68,392.3,172.74,619.47,242.53,111.07,250.31,161.35,209.42,565.21,237.14,387.88,85.45,299.84,306.49,297.03,255.86,541.49,379.77,254.85,239.02,297.15,421.91,244.7,611.44,137.25
2001-10-01,363.49,504.75,311.39,238.28,330.45,389.87,169.16,627.4,240.93,105.77,247.4,160.45,205.46,550.23,234.93,383.53,85.98,309.37,302.66,297.6,253.25,538.3,370.2,250.03,233.47,299.32,420.94,241.44,609.79,138.16
2001-10-02,367.02,505.3,311.67,247.71,325.69,393.81,170.5,632.54,241.44,107.95,251.39,164.02,206.14,560.85,239.51,392.97,86.21,308.2,308.62,303.9,257.25,546.64,366.09,251.51,238.02,303.57,433.56,243.74,617.41,140.44
2001-10-03,365.44,501.26,312.26,256.08,329.04,397.47,179.41,628.43,244.67,112.6,259.23,166.71,214.78,576.33,241.4,411.67,85.42,313.22,308.99,311.62,258.66,574.46,398.52,254.7,245.45,311.71,449.52,255.02,629.08,141.45
2001-10-04,362.44,493.59,314.79,258.01,332.89,389.4,178.98,623.34,243.67,113.12,258.48,160.26,219.27,578.4,237.32,415.21,85.43,323.15,317.27,313.4,256.77,579.86,411.16,253.83,244.76,310.52,439.9,255.81,623.48,139.24
2001-10-05,364.65,497.99,316.46,257.62,335.09,396.21,177.62,629.58,244.45,110.77,258.92,161.09,219.95,574.53,240.62,416.5,86.86,331.68,318.95,315.28,253.56,583.69,416.95,257.01,245.28,308.85,443.33,257.6,610.14,139.76
2001-10-08,362.83,498.78,319.47,252.96,329.33,393.12,175.19,625.11,241.49,111.87,257.21,154.81,221.97,570.28,236.68,422.21,85.37,333.6,320.87,313.58,254.48,578.56,425.0,252.64,243.49,309.4,434.24,252.24,596.6,137.39
2001-10-09,362.9,500.48,321.22,251.36,328.08,392.73,172.63,622.48,243.13,114.28,257.13,157.55,217.89,566.06,236.04,415.41,84.3,360.09,324.14,309.31,254.76,568.14,411.53,253.27,239.42,307.39,433.98,251.29,600.35,137.17
2001-10-10,368.35,501.38,323.41,258.7,332.5,402.94,179.8,633.93,250.47,120.91,265.82,162.44,225.77,582.98,246.73,416.99,83.56,370.28,334.54,313.02,257.2,581.72,430.25,261.1,250.24,315.2,448.95,257.12,610.68,141.08
2001-10-11,364.85,498.92,321.6,269.33,340.52,401.49,184.13,630.13,261.14,120.51,270.05,169.47,235.96,607.99,251.89,419.11,83.2,375.5,333.51,312.37,257.72,599.64,462.44,267.41,257.05,317.47,460.94,265.5,617.89,144.5
2001-10-12,357.92,490.84,319.44,265.83,339.46,397.84,181.42,633.34,258.64,119.29,267.54,168.35,234.09,598.93,249.02,415.34,85.13,356.5,333.37,311.65,255.76,597.12,468.45,264.69,248.85,314.3,454.86,261.17,608.93,144.56
2001-10-15,358.17,490.01,318.61,264.61,343.47,395.69,181.77,639.99,256.67,118.95,265.98,167.29,230.32,590.13,250.58,415.34,83.88,360.89,326.97,310.9,253.43,601.66,457.96,265.35,250.17,311.53,455.22,262.34,613.98,144.24
2001-10-16,359.96,488.29,319.79,268.74,349.44,396.99,182.93,641.08,258.67,122.37,266.78,168.33,233.32,592.67,248.48,417.29,85.3,372.54,330.54,316.68,252.09,606.77,468.99,262.09,252.47,313.99,457.95,264.81,621.9,143.46
2001-10-17,360.14,487.95,315.54,261.54,339.83,392.51,181.16,634.67,255.23,120.67,261.77,164.59,227.16,581.94,239.19,400.48,86.05,381.6,328.02,314.53,247.6,584.87,446.29,255.64,246.36,307.55,448.29,261.79,615.56,138.61
2001-10-18,360.35,505.17,310.68,263.08,340.11,394.94,181.45,632.07,254.88,119.22,259.7,162.83,222.96,576.41,235.89,392.71,84.13,367.13,318.67,307.17,243.52,585.74,443.84,254.41,245.42,302.42,446.68,260.98,610.2,139.01
2001-10-19,362.91,524.47,314.13,264.03,343.41,401.14,182.32,637.0,253.65,121.88,265.33,162.7,224.7,581.48,233.15,399.15,83.06,373.93,321.35,313.04,244.27,594.41,448.37,251.49,243.73,300.45,453.15,260.22,604.95,139.37
2001-10-22,367.59,528.09,319.53,268.59,346.5,404.27,184.65,650.57,260.88,124.93,269.34,167.52,231.93,593.35,236.27,404.26,82.71,391.65,326.53,312.85,242.9,606.36,458.01,258.3,247.12,295.86,453.02,260.87,618.69,140.45
2001-10-23,367.0,528.09,315.89,267.57,349.51,399.66,185.5,640.74,259.68,123.24,265.6,170.18,231.35,589.31,239.51,399.89,81.24,390.44,324.96,307.41,238.58,610.97,454.62,258.61,253.22,289.17,453.2,256.91,618.01,139.14
2001-10-24,368.4,525.24,315.54,265.91,349.34,397.23,185.07,639.72,257.53,122.26,266.02,170.81,233.5,590.9,237.26,406.21,81.46,389.07,320.93,299.72,237.08,617.87,467.48,260.01,249.88,283.56,449.53,256.75,617.45,138.78
2001-10-25,370.35,532.49,311.25,269.02,348.11,400.36,186.83,643.49,256.21,123.22,267.59,175.11,241.35,595.27,240.06,417.67,82.05,388.84,329.08,306.19,237.01,628.75,484.73,264.3,251.93,286.14,454.2,260.38,625.54,141.26
2001-10-26,371.83,530.3,314.36,270.53,349.78,404.37,190.47,644.01,260.42,123.85,270.83,176.16,244.56,604.68,242.51,431.66,81.09,392.65,335.37,304.3,239.52,628.12,480.66,266.15,253.47,285.91,455.25,264.8,628.04,144.92
2001-10-29,367.78,526.48,313.14,265.72,341.0,394.34,185.01,637.37,256.51,119.94,265.22,172.29,236.59,587.08,234.16,410.85,80.64,404.78,333.86,305.03,236.71,608.14,456.0,260.27,250.86,280.68,442.27,256.33,612.72,139.94
2001-10-30,370.54,520.64,301.24,262.21,335.28,399.58,181.33,629.73,252.66,117.3,260.69,167.07,230.17,579.39,231.0,402.02,81.69,387.17,323.14,301.7,230.77,599.63,441.87,258.91,248.45,270.18,429.09,248.51,606.34,136.06
2001-10-31,372.13,517.83,296.12,264.49,338.09,396.95,185.82,627.02,251.27,117.38,264.42,165.28,231.44,580.2,231.72,403.95,82.17,389.8,321.94,302.4,231.21,598.73,453.88,257.15,251.28,274.02,436.34,251.64,602.22,136.1
2001-11-01,376.04,526.27,301.12,269.01,342.15,407.31,185.6,634.92,257.6,119.27,271.0,166.35,238.98,594.07,236.47,410.21,82.32,385.36,327.74,303.79,234.93,619.15,474.26,261.86,254.17,271.25,443.85,254.41,612.52,140.78
2001-11-02,380.55,529.95,305.49,270.06,345.23,406.45,188.2,632.06,260.57,119.26,271.41,168.22,241.8,602.09,237.53,418.37,83.51,387.33,320.63,299.2,235.24,619.15,476.45,263.98,256.33,270.54,451.79,256.7,616.81,140.66
2001-11-05,381.96,533.77,305.39,272.57,349.44,410.92,190.72,634.27,260.88,123.8,274.07,170.19,242.94,607.03,240.65,424.35,84.4,380.2,316.94,306.47,237.33,635.99,490.74,267.07,260.33,274.52,460.2,258.47,626.24,143.44
2001-11-06,384.82,537.35,307.17,278.84,353.46,416.22,193.94,639.28,265.76,127.16,276.48,172.4,247.29,617.89,243.17,427.92,84.37,376.74,317.48,308.25,238.0,650.87,507.67,267.28,262.07,269.88,469.08,260.0,635.39,146.65
2001-11-07,384.13,532.29,302.74,278.31,355.23,414.22,194.76,635.51,266.1,125.05,278.8,173.69,247.54,613.45,241.81,418.46,85.34,376.4,319.03,305.1,236.28,651.13,508.13,268.3,264.59,268.32,464.86,259.53,637.04,145.58
2001-11-08,382.25,530.17,293.78,279.95,360.91,409.38,194.41,632.14,265.73,124.16,276.57,171.83,247.09,610.81,244.88,422.4,83.94,369.96,321.94,311.36,238.43,653.74,505.48,268.13,265.57,263.35,465.65,257.71,636.21,148.7
2001-11-09,379.19,532.55,297.01,277.21,361.96,410.24,194.68,629.55,265.54,124.34,275.71,172.69,247.93,603.97,243.34,418.68,84.07,372.44,329.37,312.63,239.34,657.66,504.73,268.22,265.14,264.75,467.42,257.74,633.35,149.07
2001-11-12,378.7,534.2,297.31,276.91,359.71,409.83,194.45,629.8,262.46,125.92,276.87,171.88,248.08,603.36,241.05,410.81,84.3,370.73,327.79,313.45,237.38,659.96,510.88,266.5,261.48,265.25,468.21,258.17,632.34,146.12
2001-11-13,380.21,537.94,298.23,285.46,364.68,413.97,199.31,634.97,269.55,130.15,280.41,178.39,255.25,613.98,248.4,415.24,83.77,378.48,331.04,315.74,240.75,674.87,530.91,271.62,267.89,270.34,477.67,264.86,643.84,149.84
2001-11-14,382.19,539.72,301.63,290.72,369.27,417.28,205.23,632.43,271.71,131.2,280.61,185.23,253.87,620.86,250.76,418.44,83.09,378.59,315.31,309.83,243.16,674.06,540.41,276.59,271.45,272.43,488.37,267.88,647.38,150.59
2001-11-15,381.01,541.98,304.1,293.54,369.23,420.78,207.65,634.58,275.35,130.54,279.32,185.47,247.78,628.62,257.26,414.22,82.43,353.45,299.42,304.41,249.67,672.58,539.93,278.99,275.9,272.81,491.89,273.64,645.05,152.85
2001-11-16,379.22,541.06,304.65,293.48,365.25,422.21,205.45,637.18,275.62,130.72,279.49,187.42,249.07,626.54,259.11,422.04,81.54,346.53,303.05,306.02,250.3,669.08,539.66,279.05,278.17,272.34,483.77,271.18,639.31,151.37
2001-11-19,378.27,536.25,304.07,296.0,371.24,424.16,209.68,645.59,280.58,133.38,279.68,191.69,249.59,633.56,263.72,430.1,81.2,353.7,302.05,304.4,252.55,681.26,547.81,281.45,281.7,275.86,494.7,270.58,647.82,152.85
2001-11-20,377.13,532.12,301.91,291.53,370.2,423.01,207.52,648.17,281.43,128.31,277.59,188.07,245.22,629.63,259.64,429.37,81.06,359.11,311.98,308.57,248.58,669.14,525.35,280.29,278.15,274.17,490.84,267.87,645.87,152.14
2001-11-21,376.45,529.99,299.23,289.34,365.01,419.75,206.48,655.5,278.78,126.74,277.67,189.1,244.44,624.53,256.39,426.75,80.22,350.31,309.92,304.22,246.55,662.71,524.14,277.41,277.76,271.43,487.6,266.21,642.06,149.9
2001-11-23,377.55,534.76,297.46,292.24,367.31,422.78,208.53,658.71,282.49,129.31,281.19,194.45,247.57,631.03,264.7,434.22,80.95,349.47,314.7,306.81,248.05,670.93,533.73,281.57,282.04,272.63,495.02,268.9,651.37,151.77
2001-11-26,376.9,527.11,293.18,292.27,369.11,423.79,206.38,663.65,279.55,127.32,282.35,192.7,250.66,633.74,269.96,438.87,80.46,352.2,309.0,304.66,250.75,680.99,546.81,281.77,281.73,272.87,497.24,269.41,656.45,152.68
2001-11-27,371.59,523.11,287.23,291.62,366.71,418.49,204.81,658.87,279.19,124.42,280.03,193.28,253.57,635.14,266.56,435.45,81.64,350.72,308.57,305.51,248.17,675.0,547.02,280.84,280.38,271.56,490.68,266.91,654.42,151.78
2001-11-28,372.85,514.89,285.96,288.56,366.71,414.23,200.88,652.48,276.53,121.86,279.11,188.72,249.21,623.7,263.52,428.83,82.51,346.79,305.45,297.45,244.65,660.69,527.66,278.59,276.56,263.77,488.03,264.69,641.26,146.09
2001-11-29,374.87,518.86,298.35,289.37,369.79,418.82,202.42,657.38,277.0,127.78,282.21,189.55,252.77,633.0,267.32,437.62,81.92,334.13,309.3,298.78,245.7,672.58,543.44,278.39,278.53,265.69,487.59,265.88,648.25,147.46
2001-11-30,375.02,517.56,299.63,292.73,371.2,421.21,203.96,658.62,279.19,125.89,286.1,191.27,249.56,638.06,273.2,435.74,83.25,334.93,308.77,297.05,244.67,669.89,545.99,281.62,281.37,266.15,493.25,266.42,643.52,143.92
2001-12-03,377.57,513.27,299.39,291.56,370.16,416.75,201.29,659.09,275.76,127.6,285.87,187.31,249.01,638.7,265.82,432.21,84.2,342.07,311.99,294.91,244.74,662.72,535.51,279.48,277.74,266.39,488.66,266.68,635.03,138.83
2001-12-04,379.76,513.27,296.69,292.61,374.16,418.41,204.23,656.91,278.93,132.1,292.48,190.95,258.47,655.82,269.04,438.56,83.72,344.67,317.04,299.81,246.89,678.63,557.57,282.89,282.68,269.8,494.77,270.07,642.84,140.38
2001-12-05,381.88,516.86,293.49,301.71,382.8,423.1,211.77,657.37,287.21,134.54,298.0,200.34,271.14,682.31,269.74,444.96,85.34,346.43,322.68,300.92,252.77,705.78,588.85,289.17,289.44,271.28,511.29,278.68,654.15,141.21
2001-12-06,376.38,512.88,288.35,304.42,381.19,419.04,215.94,656.38,285.78,139.39,299.11,200.04,268.83,685.59,277.56,448.08,86.08,336.34,312.2,297.73,255.45,707.47,587.08,289.61,289.9,268.7,505.52,278.85,658.34,142.14
2001-12-07,376.01,513.85,286.91,301.25,376.58,417.7,213.3,655.73,281.09,138.0,299.14,196.74,267.14,678.8,272.95,445.75,85.6,349.8,314.57,302.02,250.39,698.91,573.76,284.8,292.16,268.92,502.48,274.28,656.82,140.38
2001-12-10,373.68,506.97,288.78,298.27,373.98,420.2,210.74,646.29,276.76,140.17,298.09,194.95,262.25,667.73,266.65,439.77,83.96,337.03,310.51,296.34,245.86,686.33,563.37,279.42,287.87,265.45,491.88,274.77,647.1,138.63
2001-12-11,371.58,506.16,287.71,297.5,374.77,420.2,213.23,636.66,279.83,138.55,297.58,195.89,264.32,665.66,263.64,440.83,83.74,329.58,305.91,288.48,246.79,692.51,565.46,279.78,285.59,262.58,487.16,273.89,649.3,138.24
2001-12-12,372.81,509.75,288.34,297.5,373.98,429.24,212.21,627.49,276.67,138.4,300.44,193.69,265.25,665.33,263.4,439.42,84.49,327.9,307.63,290.3,246.99,697.35,570.04,280.14,284.65,263.71,486.48,268.17,647.74,139.17
2001-12-13,375.05,512.09,288.6,296.13,365.72,430.52,210.51,624.85,269.98,135.49,300.14,184.78,257.37,650.83,258.79,438.5,83.8,331.64,301.91,292.33,244.6,684.38,538.0,279.19,281.52,261.6,482.15,267.82,639.13,139.26
2001-12-14,377.37,511.48,291.14,297.14,364.36,426.78,210.61,627.6,269.82,136.31,299.09,186.26,259.51,645.95,259.13,439.2,85.11,336.71,305.56,290.7,243.45,685.61,541.61,278.94,283.24,265.5,490.39,275.67,637.21,140.86
2001-12-17,378.31,510.61,297.75,300.67,368.19,427.89,210.78,634.63,273.59,138.42,301.93,185.05,262.73,653.89,255.19,439.81,84.77,337.35,307.36,287.12,249.22,697.47,546.15,283.63,285.9,266.43,498.19,273.13,643.2,143.09
2001-12-18,380.7,515.26,295.99,302.41,375.04,434.69,215.27,637.42,281.94,139.32,308.12,189.21,265.67,662.13,258.17,443.24,86.49,346.46,309.88,292.46,248.32,702.36,548.34,286.89,290.64,266.48,500.08,276.44,649.83,147.6
2001-12-19,386.98,524.48,295.43,301.69,377.89,435.78,216.15,640.93,278.3,138.32,310.03,182.35,265.11,663.32,258.56,447.76,84.64,347.12,316.67,301.91,248.42,704.18,535.07,286.2,288.44,266.0,503.38,273.89,658.79,150.82
2001-12-20,385.51,530.14,296.91,299.79,375.36,433.38,212.72,642.02,276.49,137.6,306.46,180.38,259.83,650.52,258.77,447.41,85.29,347.26,316.32,300.4,248.12,687.42,513.35,284.54,286.62,264.72,503.94,270.61,656.36,150.85
2001-12-21,387.63,543.29,294.5,303.84,376.26,432.91,217.63,646.45,273.15,140.67,306.8,179.73,262.43,654.42,258.53,450.76,85.08,348.37,319.17,299.62,247.62,692.03,521.76,284.31,288.25,268.85,512.4,274.5,654.98,152.61
2001-12-24,387.67,538.29,298.1,305.66,379.04,432.39,217.85,647.09,274.78,143.0,308.8,180.88,264.03,661.03,258.77,452.25,86.33,353.28,322.9,301.92,248.12,688.92,519.68,286.19,288.8,270.31,511.94,274.04,654.72,152.0
2001-12-26,388.17,538.72,298.84,308.65,382.38,434.85,220.16,648.32,274.98,144.35,311.88,182.74,266.94,668.17,260.42,452.07,86.16,357.03,328.49,304.88,248.81,692.15,524.61,287.7,290.97,270.98,516.75,277.1,656.62,150.6
2001-12-27,389.88,532.96,298.99,311.28,386.12,434.28,218.73,647.61,275.5,144.5,313.41,185.1,268.86,677.13,263.08,456.09,86.41,356.6,329.51,307.78,251.8,697.97,532.33,288.88,291.87,271.23,519.75,280.13,661.28,152.91
2001-12-28,387.58,526.08,295.46,310.34,387.82,431.85,219.03,648.58,276.24,143.39,313.32,187.99,270.69,678.89,265.16,459.1,86.1,364.41,330.96,308.89,253.41,703.06,533.44,289.81,292.04,273.15,522.61,279.82,667.3,152.4
2001-12-31,385.02,525.87,294.49,308.82,384.87,429.0,218.35,640.22,275.36,141.28,311.06,186.27,266.09,672.37,262.66,458.64,86.95,369.11,327.75,307.93,250.95,690.62,524.06,288.07,290.09,271.35,517.75,277.41,663.56,150.21
2002-01-02,386.48,529.4,299.38,304.9,384.8,430.16,219.4,637.46,275.74,139.4,311.03,186.59,267.2,674.05,265.29,453.83,86.67,360.47,326.57,311.38,254.74,690.48,544.44,286.46,289.04,270.4,515.06,275.64,660.71,152.65
2002-01-03,383.9,525.0,298.96,307.83,386.68,428.87,221.75,631.85,280.16,141.73,311.37,190.47,274.63,687.53,270.15,461.81,86.64,360.8,324.77,309.42,257.21,703.12,576.29,287.52,298.64,271.8,515.16,279.69,663.74,151.4
